UNIXTIME;Дата;Время;H2;T2
1679749020;25.03.2023;18:57:00;39.49;12.41
1679749320;25.03.2023;19:02:00;40.34;12.1
1679749620;25.03.2023;19:07:00;40.83;11.76
1679749920;25.03.2023;19:12:00;41.74;11.42
1679750220;25.03.2023;19:17:00;42.19;11.09
1679750700;25.03.2023;19:25:00;43.35;10.64
1679751180;25.03.2023;19:33:00;44.16;10.21
1679751600;25.03.2023;19:40:00;44.71;9.78
1679751900;25.03.2023;19:45:00;45.28;9.5
1679752500;25.03.2023;19:55:00;45.75;9.09
1679753040;25.03.2023;20:04:00;46.23;8.77
1679753400;25.03.2023;20:10:00;46.55;8.66
1679753940;25.03.2023;20:19:00;47.36;8.52
1679754660;25.03.2023;20:31:00;47.4;8.31
1679755260;25.03.2023;20:41:00;47.46;8.18
1679755560;25.03.2023;20:46:00;47.71;8.07
1679756160;25.03.2023;20:56:00;48.08;7.96
1679756460;25.03.2023;21:01:00;48.2;7.94
1679757060;25.03.2023;21:11:00;48.79;7.84
1679757660;25.03.2023;21:21:00;49.17;7.64
1679757960;25.03.2023;21:26:00;49.23;7.57
1679758260;25.03.2023;21:31:00;49.19;7.55
1679758860;25.03.2023;21:41:00;49.22;7.53
1679759280;25.03.2023;21:48:00;49.27;7.38
1679759820;25.03.2023;21:57:00;49.4;7.19
1679760480;25.03.2023;22:08:00;49.88;7.16
1679761080;25.03.2023;22:18:00;50.01;7.06
1679761380;25.03.2023;22:23:00;49.82;6.98
1679761980;25.03.2023;22:33:00;50.53;6.76
1679762280;25.03.2023;22:38:00;50.42;6.79
1679762580;25.03.2023;22:43:00;50.36;6.75
1679762880;25.03.2023;22:48:00;50.21;6.72
1679763180;25.03.2023;22:53:00;50.17;6.68
1679763480;25.03.2023;22:58:00;49.96;6.68
1679763780;25.03.2023;23:03:00;50.05;6.71
1679764080;25.03.2023;23:08:00;50.55;6.72
1679764380;25.03.2023;23:13:00;50.36;6.7
1679764680;25.03.2023;23:18:00;50.57;6.61
1679764980;25.03.2023;23:23:00;50.62;6.57
1679765580;25.03.2023;23:33:00;50.78;6.42
1679766120;25.03.2023;23:42:00;50.79;6.32
1679766720;25.03.2023;23:52:00;51.69;6.25
1679767080;25.03.2023;23:58:00;51.86;6.15
1679767380;26.03.2023;00:03:00;52.42;6.12
1679767680;26.03.2023;00:08:00;52.26;6.11
1679767980;26.03.2023;00:13:00;52.13;6.09
1679768280;26.03.2023;00:18:00;52.01;6.04
1679768880;26.03.2023;00:28:00;52.16;5.99
1679769420;26.03.2023;00:37:00;52.09;5.93
1679769720;26.03.2023;00:42:00;51.9;5.9
1679770080;26.03.2023;00:48:00;51.6;5.88
1679770380;26.03.2023;00:53:00;51.35;5.84
1679770980;26.03.2023;01:03:00;50.96;5.89
1679771280;26.03.2023;01:08:00;50.78;5.82
1679771880;26.03.2023;01:18:00;49.88;5.83
1679772480;26.03.2023;01:28:00;48.48;5.82
1679773020;26.03.2023;01:37:00;49.02;5.79
1679773380;26.03.2023;01:43:00;49.26;5.79
1679773680;26.03.2023;01:48:00;48.8;5.83
1679774280;26.03.2023;01:58:00;47.83;5.89
1679774520;26.03.2023;02:02:00;47.4;5.94
1679774880;26.03.2023;02:08:00;47.26;5.92
1679775420;26.03.2023;02:17:00;46.36;5.85
1679775780;26.03.2023;02:23:00;45.9;5.79
1679776080;26.03.2023;02:28:00;45.8;5.71
1679776380;26.03.2023;02:33:00;45.88;5.67
1679776680;26.03.2023;02:38:00;45.71;5.58
1679777280;26.03.2023;02:48:00;45.66;5.66
1679777580;26.03.2023;02:53:00;46.01;5.67
1679778120;26.03.2023;03:02:00;44.65;5.7
1679778480;26.03.2023;03:08:00;44.81;5.81
1679779080;26.03.2023;03:18:00;44.94;5.7
1679779380;26.03.2023;03:23:00;45.3;5.63
1679779680;26.03.2023;03:28:00;45.83;5.54
1679779980;26.03.2023;03:33:00;45.05;5.48
1679780580;26.03.2023;03:43:00;45.65;5.52
1679780880;26.03.2023;03:48:00;46.18;5.47
1679781180;26.03.2023;03:53:00;45.64;5.47
1679781780;26.03.2023;04:03:00;45.99;5.42
1679782380;26.03.2023;04:13:00;45.28;5.48
1679782620;26.03.2023;04:17:00;45.59;5.5
1679783280;26.03.2023;04:28:00;46.11;5.58
1679783880;26.03.2023;04:38:00;46.68;5.49
1679784480;26.03.2023;04:48:00;46.76;5.36
1679784780;26.03.2023;04:53:00;46.71;5.35
1679785080;26.03.2023;04:58:00;46.77;5.31
1679785380;26.03.2023;05:03:00;46.96;5.2
1679785980;26.03.2023;05:13:00;46.92;5.15
1679786280;26.03.2023;05:18:00;46.78;5.25
1679786580;26.03.2023;05:23:00;46.7;5.25
1679787180;26.03.2023;05:33:00;46.9;5.19
1679787780;26.03.2023;05:43:00;46.88;5.3
1679788080;26.03.2023;05:48:00;46.56;5.46
1679788680;26.03.2023;05:58:00;46.61;5.67
1679789220;26.03.2023;06:07:00;46.85;5.72
1679789520;26.03.2023;06:12:00;47;5.67
1679789880;26.03.2023;06:18:00;47.18;5.63
1679790480;26.03.2023;06:28:00;47.56;5.47
1679791080;26.03.2023;06:38:00;48.47;5.38
1679791380;26.03.2023;06:43:00;48.3;5.43
1679791620;26.03.2023;06:47:00;48.37;5.34
1679791980;26.03.2023;06:53:00;48.57;5.38
1679792280;26.03.2023;06:58:00;48.63;5.38
1679792820;26.03.2023;07:07:00;49.21;5.35
1679793180;26.03.2023;07:13:00;49.13;5.35
1679794020;26.03.2023;07:27:00;48.71;5.73
1679794560;26.03.2023;07:36:00;48.32;6.06
1679794920;26.03.2023;07:42:00;48.36;6.26
1679795400;26.03.2023;07:50:00;48.18;6.62
1679795880;26.03.2023;07:58:00;47.9;6.97
1679796420;26.03.2023;08:07:00;46.95;7.42
1679796660;26.03.2023;08:11:00;46.22;7.77
1679797020;26.03.2023;08:17:00;46.07;8.21
1679797560;26.03.2023;08:26:00;45.31;8.78
1679798340;26.03.2023;08:39:00;44.19;9.46
1679798580;26.03.2023;08:43:00;43.7;9.69
1679798940;26.03.2023;08:49:00;42.44;9.95
1679799480;26.03.2023;08:58:00;42.41;10.54
1679799840;26.03.2023;09:04:00;42.45;10.89
1679800140;26.03.2023;09:09:00;42.04;11.19
1679800440;26.03.2023;09:14:00;41.71;11.5
1679800740;26.03.2023;09:19:00;41.73;11.79
1679801160;26.03.2023;09:26:00;41.1;12.28
1679801640;26.03.2023;09:34:00;40.63;12.63
1679801880;26.03.2023;09:38:00;40.02;12.91
1679802240;26.03.2023;09:44:00;39.94;13.18
1679802780;26.03.2023;09:53:00;39.17;13.58
1679803080;26.03.2023;09:58:00;39.31;13.79
1679803380;26.03.2023;10:03:00;39.17;14.01
1679803920;26.03.2023;10:12:00;38.65;14.37
1679804220;26.03.2023;10:17:00;38.58;14.57
1679804820;26.03.2023;10:27:00;37.6;14.94
1679805420;26.03.2023;10:37:00;37.13;15.29
1679805720;26.03.2023;10:42:00;37.46;15.46
1679806080;26.03.2023;10:48:00;36.67;15.65
1679806320;26.03.2023;10:52:00;36.67;15.73
1679806920;26.03.2023;11:02:00;35.99;15.94
1679807520;26.03.2023;11:12:00;35.54;16.19
1679807940;26.03.2023;11:19:00;35.91;16.36
1679808240;26.03.2023;11:24:00;35.63;16.53
1679808600;26.03.2023;11:30:00;34.69;16.7
1679809200;26.03.2023;11:40:00;34.98;17.04
1679809500;26.03.2023;11:45:00;34.56;17.22
1679809800;26.03.2023;11:50:00;34.53;17.38
1679810340;26.03.2023;11:59:00;33.86;17.6
1679810640;26.03.2023;12:04:00;33.96;17.72
1679811000;26.03.2023;12:10:00;34.19;17.89
1679811300;26.03.2023;12:15:00;33.61;18.04
1679811780;26.03.2023;12:23:00;33.75;18.2
1679812080;26.03.2023;12:28:00;33.27;18.42
1679812380;26.03.2023;12:33:00;32.99;18.59
1679812980;26.03.2023;12:43:00;32.74;18.79
1679813580;26.03.2023;12:53:00;32.15;19.02
1679813880;26.03.2023;12:58:00;31.59;19.05
1679814180;26.03.2023;13:03:00;32.03;19.11
1679814600;26.03.2023;13:10:00;32.05;19.43
1679815080;26.03.2023;13:18:00;31.32;19.49
1679815680;26.03.2023;13:28:00;31.12;19.76
1679816280;26.03.2023;13:38:00;30.56;19.93
1679816580;26.03.2023;13:43:00;30.79;20.09
1679816880;26.03.2023;13:48:00;30.56;20.27
1679817180;26.03.2023;13:53:00;30.18;20.27
1679817480;26.03.2023;13:58:00;29.92;20.26
1679818080;26.03.2023;14:08:00;29.11;20.54
1679818680;26.03.2023;14:18:00;28.79;20.67
1679818980;26.03.2023;14:23:00;28.55;20.83
1679819280;26.03.2023;14:28:00;27.58;20.83
1679819580;26.03.2023;14:33:00;27.76;20.99
1679819880;26.03.2023;14:38:00;26.68;21.26
1679820180;26.03.2023;14:43:00;25.74;21.39
1679820780;26.03.2023;14:53:00;25.08;21.5
1679821080;26.03.2023;14:58:00;24.95;21.57
1679821680;26.03.2023;15:08:00;23.04;21.5
1679821980;26.03.2023;15:13:00;23.61;21.37
1679822520;26.03.2023;15:22:00;23.5;21.55
1679822880;26.03.2023;15:28:00;23.68;21.56
1679823180;26.03.2023;15:33:00;23.86;21.57
1679823780;26.03.2023;15:43:00;22.83;21.53
1679824080;26.03.2023;15:48:00;23.2;21.4
1679824380;26.03.2023;15:53:00;23.79;21.25
1679824920;26.03.2023;16:02:00;22.47;21.17
1679825280;26.03.2023;16:08:00;21.68;21.12
1679825580;26.03.2023;16:13:00;21.83;21.26
1679825880;26.03.2023;16:18:00;22;21.26
1679826180;26.03.2023;16:23:00;22.31;21.19
1679826480;26.03.2023;16:28:00;21.71;21.11
1679827080;26.03.2023;16:38:00;22.57;20.9
1679827380;26.03.2023;16:43:00;22.89;20.81
1679827680;26.03.2023;16:48:00;22.4;20.68
1679827980;26.03.2023;16:53:00;23.5;20.59
1679828280;26.03.2023;16:58:00;24.8;20.46
1679828820;26.03.2023;17:07:00;25.27;20.25
1679829180;26.03.2023;17:13:00;25.4;19.99
1679829780;26.03.2023;17:23:00;26.15;19.71
1679830320;26.03.2023;17:32:00;26.29;19.59
1679830680;26.03.2023;17:38:00;26.43;19.44
1679831280;26.03.2023;17:48:00;26.89;19.16
1679831580;26.03.2023;17:53:00;26.77;18.96
1679832060;26.03.2023;18:01:00;27.26;18.61
1679832480;26.03.2023;18:08:00;27.52;18.25
1679832780;26.03.2023;18:13:00;27.96;17.92
1679833380;26.03.2023;18:23:00;28.55;17.37
1679833680;26.03.2023;18:28:00;28.89;17.1
1679833980;26.03.2023;18:33:00;29.48;16.8
1679834280;26.03.2023;18:38:00;29.78;16.53
1679834580;26.03.2023;18:43:00;30.15;16.24
1679834880;26.03.2023;18:48:00;30.66;15.89
1679835480;26.03.2023;18:58:00;32.13;15.2
1679835780;26.03.2023;19:03:00;32.69;14.84
1679836380;26.03.2023;19:13:00;33.84;14.14
1679836680;26.03.2023;19:18:00;34.31;13.8
1679837580;26.03.2023;19:33:00;34.8;12.92
1679837880;26.03.2023;19:38:00;34.92;12.65
1679838180;26.03.2023;19:43:00;35.23;12.48
1679838720;26.03.2023;19:52:00;35.79;12.2
1679839020;26.03.2023;19:57:00;36.16;12.1
1679839320;26.03.2023;20:02:00;36.1;12.09
1679839560;26.03.2023;20:06:00;36.21;12.01
1679839920;26.03.2023;20:12:00;36.52;11.94
1679840220;26.03.2023;20:17:00;36.62;11.93
1679840520;26.03.2023;20:22:00;36.88;11.9
1679841120;26.03.2023;20:32:00;37.52;11.79
1679841420;26.03.2023;20:37:00;37.32;11.75
1679841720;26.03.2023;20:42:00;37.47;11.74
1679842260;26.03.2023;20:51:00;37.78;11.64
1679842620;26.03.2023;20:57:00;38.21;11.64
1679843220;26.03.2023;21:07:00;38.01;11.61
1679843520;26.03.2023;21:12:00;38.01;11.61
1679844120;26.03.2023;21:22:00;38.41;11.52
1679844600;26.03.2023;21:30:00;38.69;11.47
1679845200;26.03.2023;21:40:00;38.54;11.38
1679845800;26.03.2023;21:50:00;38.81;11.27
1679846340;26.03.2023;21:59:00;38.66;11.09
1679846880;26.03.2023;22:08:00;39.05;10.96
1679847240;26.03.2023;22:14:00;40;11.07
1679847540;26.03.2023;22:19:00;40.37;11.06
1679847960;26.03.2023;22:26:00;40.72;10.87
1679848560;26.03.2023;22:36:00;40.93;10.55
1679848860;26.03.2023;22:41:00;40.91;10.42
1679849340;26.03.2023;22:49:00;40.66;10.39
1679849760;26.03.2023;22:56:00;40.68;10.23
1679850360;26.03.2023;23:06:00;40.46;10.03
1679851200;26.03.2023;23:20:00;41.19;9.95
1679851500;26.03.2023;23:25:00;40.97;9.93
1679851800;26.03.2023;23:30:00;40.98;9.86
1679852340;26.03.2023;23:39:00;41.48;9.79
1679852880;26.03.2023;23:48:00;41.82;9.69
1679853180;26.03.2023;23:53:00;42.11;9.67
1679853480;26.03.2023;23:58:00;42.32;9.73
1679853780;27.03.2023;00:03:00;42.39;9.76
1679854080;27.03.2023;00:08:00;42.72;9.79
1679854680;27.03.2023;00:18:00;42.72;9.74
1679855280;27.03.2023;00:28:00;43.02;9.5
1679855820;27.03.2023;00:37:00;43.34;9.44
1679856180;27.03.2023;00:43:00;43.13;9.44
1679856720;27.03.2023;00:52:00;43.2;9.32
1679857020;27.03.2023;00:57:00;43.33;9.24
1679857380;27.03.2023;01:03:00;43.29;9.28
1679857920;27.03.2023;01:12:00;43.23;9.31
1679858220;27.03.2023;01:17:00;43.44;9.32
1679858580;27.03.2023;01:23:00;43.28;9.27
1679858880;27.03.2023;01:28:00;45.42;9.39
1679859180;27.03.2023;01:33:00;45.29;9.38
1679859480;27.03.2023;01:38:00;45.33;9.35
1679860080;27.03.2023;01:48:00;45.63;9.05
1679860680;27.03.2023;01:58:00;46.47;8.74
1679861220;27.03.2023;02:07:00;46.72;8.5
1679861580;27.03.2023;02:13:00;47.16;8.3
1679862180;27.03.2023;02:23:00;47.94;7.97
1679862480;27.03.2023;02:28:00;47.9;7.83
1679862780;27.03.2023;02:33:00;48;7.69
1679863080;27.03.2023;02:38:00;48.09;7.5
1679863380;27.03.2023;02:43:00;48.12;7.32
1679863980;27.03.2023;02:53:00;48.37;7.1
1679864520;27.03.2023;03:02:00;48.97;6.86
1679864880;27.03.2023;03:08:00;49.24;6.71
1679865180;27.03.2023;03:13:00;49.96;6.61
1679865480;27.03.2023;03:18:00;50.16;6.61
1679865960;27.03.2023;03:26:00;50.08;6.56
1679866320;27.03.2023;03:32:00;50.01;6.48
1679866680;27.03.2023;03:38:00;50.31;6.46
1679866980;27.03.2023;03:43:00;50.09;6.45
1679867520;27.03.2023;03:52:00;50.35;6.36
1679867880;27.03.2023;03:58:00;50.84;6.3
1679868180;27.03.2023;04:03:00;50.89;6.25
1679868780;27.03.2023;04:13:00;51.1;6.18
1679869260;27.03.2023;04:21:00;50.7;6.22
1679869680;27.03.2023;04:28:00;50.74;6.22
1679869980;27.03.2023;04:33:00;50.87;6.22
1679870580;27.03.2023;04:43:00;51.03;6.31
1679871180;27.03.2023;04:53:00;51.21;6.23
1679871720;27.03.2023;05:02:00;51.53;6.07
1679872080;27.03.2023;05:08:00;52.26;5.91
1679872380;27.03.2023;05:13:00;52.48;5.74
1679872680;27.03.2023;05:18:00;53.12;5.63
1679872980;27.03.2023;05:23:00;53.32;5.55
1679873280;27.03.2023;05:28:00;53.15;5.46
1679873580;27.03.2023;05:33:00;53.47;5.35
1679873880;27.03.2023;05:38:00;53.26;5.3
1679874480;27.03.2023;05:48:00;53.45;5.2
1679874780;27.03.2023;05:53:00;53.52;5.09
1679875380;27.03.2023;06:03:00;53.7;5.01
1679875920;27.03.2023;06:12:00;53.84;4.93
1679876280;27.03.2023;06:18:00;54.09;4.85
1679876880;27.03.2023;06:28:00;53.71;4.85
1679877180;27.03.2023;06:33:00;53.83;4.8
1679877480;27.03.2023;06:38:00;54.04;4.73
1679877780;27.03.2023;06:43:00;54;4.71
1679878380;27.03.2023;06:53:00;54.2;4.69
1679878980;27.03.2023;07:03:00;54.08;4.69
1679879280;27.03.2023;07:08:00;53.82;4.72
1679879880;27.03.2023;07:18:00;53.38;4.92
1679880480;27.03.2023;07:28:00;52.61;5.18
1679881080;27.03.2023;07:38:00;51.98;5.54
1679881680;27.03.2023;07:48:00;51.59;5.98
1679881980;27.03.2023;07:53:00;51.31;6.22
1679882580;27.03.2023;08:03:00;51.02;6.71
1679882880;27.03.2023;08:08:00;50.77;7
1679883480;27.03.2023;08:18:00;49.67;7.53
1679883780;27.03.2023;08:23:00;49.09;7.85
1679884080;27.03.2023;08:28:00;48.66;8.11
1679884380;27.03.2023;08:33:00;48.09;8.4
1679884680;27.03.2023;08:38:00;47.53;8.72
1679885220;27.03.2023;08:47:00;46.74;9.22
1679885580;27.03.2023;08:53:00;45.88;9.61
1679885880;27.03.2023;08:58:00;45.12;9.96
1679886420;27.03.2023;09:07:00;44.46;10.49
1679886780;27.03.2023;09:13:00;43.48;10.86
1679887320;27.03.2023;09:22:00;43.06;11.41
1679887680;27.03.2023;09:28:00;42.42;11.72
1679888280;27.03.2023;09:38:00;41.56;12.24
1679888580;27.03.2023;09:43:00;40.9;12.41
1679888880;27.03.2023;09:48:00;40.87;12.55
1679889480;27.03.2023;09:58:00;40.97;12.92
1679890020;27.03.2023;10:07:00;41.18;13.21
1679890380;27.03.2023;10:13:00;41.03;13.37
1679890680;27.03.2023;10:18:00;40.78;13.51
1679890980;27.03.2023;10:23:00;40.75;13.56
1679891280;27.03.2023;10:28:00;40.84;13.7
1679891580;27.03.2023;10:33:00;40.96;13.81
1679891880;27.03.2023;10:38:00;41;13.87
1679892180;27.03.2023;10:43:00;40.63;13.95
1679892480;27.03.2023;10:48:00;40.24;13.98
1679892780;27.03.2023;10:53:00;40.67;14.01
1679893080;27.03.2023;10:58:00;40.98;14.14
1679893380;27.03.2023;11:03:00;41.09;14.28
1679893680;27.03.2023;11:08:00;40.84;14.45
1679894220;27.03.2023;11:17:00;40.39;14.75
1679894520;27.03.2023;11:22:00;39.92;14.83
1679894880;27.03.2023;11:28:00;39.97;14.92
1679895360;27.03.2023;11:36:00;39.67;15.17
1679895840;27.03.2023;11:44:00;39.25;15.37
1679896140;27.03.2023;11:49:00;38.83;15.54
1679896440;27.03.2023;11:54:00;38.83;15.77
1679896740;27.03.2023;11:59:00;38.61;15.93
1679897040;27.03.2023;12:04:00;38.06;15.99
1679897340;27.03.2023;12:09:00;37.95;16.09
1679897940;27.03.2023;12:19:00;37.76;16.38
1679898540;27.03.2023;12:29:00;37.04;16.71
1679898840;27.03.2023;12:34:00;37.21;16.88
1679899140;27.03.2023;12:39:00;36.58;17.15
1679899440;27.03.2023;12:44:00;36.37;17.3
1679900100;27.03.2023;12:55:00;35.6;17.4
1679900580;27.03.2023;13:03:00;34.68;17.59
1679900940;27.03.2023;13:09:00;33.63;17.71
1679901480;27.03.2023;13:18:00;34;17.95
1679901780;27.03.2023;13:23:00;34.26;18.07
1679902140;27.03.2023;13:29:00;33.71;18.23
1679902500;27.03.2023;13:35:00;33.51;18.44
1679903040;27.03.2023;13:44:00;33.21;18.62
1679903340;27.03.2023;13:49:00;32.7;18.61
1679903940;27.03.2023;13:59:00;32.2;18.76
1679904240;27.03.2023;14:04:00;32.16;18.71
1679904540;27.03.2023;14:09:00;31.63;18.83
1679904840;27.03.2023;14:14:00;31.83;18.82
1679905140;27.03.2023;14:19:00;31.63;18.94
1679905440;27.03.2023;14:24:00;31.78;19
1679905800;27.03.2023;14:30:00;31.08;18.93
1679906340;27.03.2023;14:39:00;31.38;18.95
1679906640;27.03.2023;14:44:00;31.18;18.88
1679907000;27.03.2023;14:50:00;30.94;18.88
1679907540;27.03.2023;14:59:00;31;18.9
1679907840;27.03.2023;15:04:00;30.98;18.98
1679908140;27.03.2023;15:09:00;31.4;19.22
1679908500;27.03.2023;15:15:00;31.06;19.39
1679909040;27.03.2023;15:24:00;30.91;19.42
1679909640;27.03.2023;15:34:00;31.22;19.29
1679909940;27.03.2023;15:39:00;30.65;19.3
1679910480;27.03.2023;15:48:00;30.9;19.42
1679910840;27.03.2023;15:54:00;30.68;19.45
1679911140;27.03.2023;15:59:00;31.19;19.4
1679911740;27.03.2023;16:09:00;30.87;19.5
1679912040;27.03.2023;16:14:00;30.64;19.59
1679912340;27.03.2023;16:19:00;31.15;19.4
1679912640;27.03.2023;16:24:00;31.22;19.4
1679913240;27.03.2023;16:34:00;30.91;19.3
1679913840;27.03.2023;16:44:00;31.5;18.88
1679914080;27.03.2023;16:48:00;31.66;18.71
1679914740;27.03.2023;16:59:00;31.79;18.58
1679915160;27.03.2023;17:06:00;31.86;18.46
1679915460;27.03.2023;17:11:00;31.82;18.26
1679916000;27.03.2023;17:20:00;32.01;17.83
1679916360;27.03.2023;17:26:00;32.23;17.65
1679916900;27.03.2023;17:35:00;32.28;17.56
1679917260;27.03.2023;17:41:00;32.49;17.32
1679917560;27.03.2023;17:46:00;32.46;17.1
1679917860;27.03.2023;17:51:00;32.18;16.83
1679918400;27.03.2023;18:00:00;32.76;16.25
1679918700;27.03.2023;18:05:00;32.83;15.98
1679919060;27.03.2023;18:11:00;33.19;15.67
1679919360;27.03.2023;18:16:00;33.42;15.42
1679919660;27.03.2023;18:21:00;33.81;15.18
1679919960;27.03.2023;18:26:00;33.88;14.92
1679920260;27.03.2023;18:31:00;34.2;14.64
1679920560;27.03.2023;18:36:00;34.57;14.37
1679921160;27.03.2023;18:46:00;35.23;13.85
1679921460;27.03.2023;18:51:00;35.67;13.54
1679922060;27.03.2023;19:01:00;36.19;12.95
1679922660;27.03.2023;19:11:00;36.78;12.41
1679922960;27.03.2023;19:16:00;37.25;12.13
1679923260;27.03.2023;19:21:00;37.58;11.89
1679923560;27.03.2023;19:26:00;37.86;11.68
1679923860;27.03.2023;19:31:00;38.5;11.47
1679924160;27.03.2023;19:36:00;39.35;11.18
1679924460;27.03.2023;19:41:00;39.81;10.94
1679924760;27.03.2023;19:46:00;40.34;10.64
1679925060;27.03.2023;19:51:00;40.68;10.42
1679925540;27.03.2023;19:59:00;41.38;10.1
1679925840;27.03.2023;20:04:00;41.98;9.91
1679926380;27.03.2023;20:13:00;42.14;9.53
1679927280;27.03.2023;20:28:00;43.28;8.93
1679927940;27.03.2023;20:39:00;43.47;8.6
1679928240;27.03.2023;20:44:00;43.81;8.47
1679928540;27.03.2023;20:49:00;43.86;8.31
1679929020;27.03.2023;20:57:00;44.18;8.07
1679929380;27.03.2023;21:03:00;44.37;7.95
1679929680;27.03.2023;21:08:00;44.45;7.87
1679930160;27.03.2023;21:16:00;44.37;7.66
1679930580;27.03.2023;21:23:00;44.55;7.54
1679930880;27.03.2023;21:28:00;44.62;7.45
1679931240;27.03.2023;21:34:00;44.8;7.42
1679931660;27.03.2023;21:41:00;45.04;7.34
1679932500;27.03.2023;21:55:00;45.33;7.16
1679932860;27.03.2023;22:01:00;45.44;7.06
1679933400;27.03.2023;22:10:00;45.22;6.97
1679934000;27.03.2023;22:20:00;45.17;6.78
1679934300;27.03.2023;22:25:00;44.78;6.76
1679934600;27.03.2023;22:30:00;44.54;6.76
1679935260;27.03.2023;22:41:00;44.41;6.7
1679935800;27.03.2023;22:50:00;44.21;6.71
1679936160;27.03.2023;22:56:00;44.08;6.73
1679936460;27.03.2023;23:01:00;44.22;6.69
1679937300;27.03.2023;23:15:00;44.55;6.45
1679937600;27.03.2023;23:20:00;44.6;6.42
1679937900;27.03.2023;23:25:00;44.75;6.38
1679938500;27.03.2023;23:35:00;44.87;6.21
1679938800;27.03.2023;23:40:00;45.54;6.14
1679939100;27.03.2023;23:45:00;45.36;6.08
1679939640;27.03.2023;23:54:00;45.74;5.94
1679940000;28.03.2023;00:00:00;45.65;5.87
1679940300;28.03.2023;00:05:00;45.83;5.81
1679940900;28.03.2023;00:15:00;46.19;5.66
1679941200;28.03.2023;00:20:00;46.6;5.58
1679941500;28.03.2023;00:25:00;46.57;5.57
1679941800;28.03.2023;00:30:00;46.49;5.49
1679942100;28.03.2023;00:35:00;46.83;5.43
1679942700;28.03.2023;00:45:00;47.12;5.33
1679943000;28.03.2023;00:50:00;47.2;5.28
1679943300;28.03.2023;00:55:00;46.97;5.22
1679943600;28.03.2023;01:00:00;47.07;5.16
1679943900;28.03.2023;01:05:00;47.13;5.17
1679944200;28.03.2023;01:10:00;47.47;5.18
1679944740;28.03.2023;01:19:00;47.11;5.13
1679945400;28.03.2023;01:30:00;47.37;5.02
1679946000;28.03.2023;01:40:00;48.01;4.96
1679946600;28.03.2023;01:50:00;48.49;4.87
1679946900;28.03.2023;01:55:00;48.39;4.87
1679947500;28.03.2023;02:05:00;47.64;4.83
1679948100;28.03.2023;02:15:00;47.88;4.76
1679948400;28.03.2023;02:20:00;48.04;4.76
1679948700;28.03.2023;02:25:00;48.12;4.73
1679949300;28.03.2023;02:35:00;48.4;4.65
1679950140;28.03.2023;02:49:00;48.86;4.5
1679950980;28.03.2023;03:03:00;49.03;4.48
1679951280;28.03.2023;03:08:00;49.38;4.43
1679951580;28.03.2023;03:13:00;49.69;4.4
1679951880;28.03.2023;03:18:00;49.49;4.35
1679952180;28.03.2023;03:23:00;49.64;4.37
1679952480;28.03.2023;03:28:00;49.49;4.32
1679953080;28.03.2023;03:38:00;48.75;4.28
1679953680;28.03.2023;03:48:00;49.44;4.29
1679953980;28.03.2023;03:53:00;49.32;4.2
1679954880;28.03.2023;04:08:00;48.93;4.26
1679955480;28.03.2023;04:18:00;48.63;4.46
1679956080;28.03.2023;04:28:00;48.57;4.53
1679956620;28.03.2023;04:37:00;49.12;4.46
1679956980;28.03.2023;04:43:00;49.4;4.41
1679957280;28.03.2023;04:48:00;49.3;4.3
1679957580;28.03.2023;04:53:00;49.52;4.25
1679958180;28.03.2023;05:03:00;49.52;4.19
1679958480;28.03.2023;05:08:00;49.53;4.17
1679958780;28.03.2023;05:13:00;49.73;4.13
1679959080;28.03.2023;05:18:00;49.99;4.04
1679959620;28.03.2023;05:27:00;49.83;3.93
1679959980;28.03.2023;05:33:00;50.1;3.89
1679960280;28.03.2023;05:38:00;49.96;3.89
1679960880;28.03.2023;05:48:00;50.72;3.83
1679961180;28.03.2023;05:53:00;50.58;3.77
1679961780;28.03.2023;06:03:00;49.83;3.85
1679962320;28.03.2023;06:12:00;49.16;3.94
1679962620;28.03.2023;06:17:00;49.24;3.99
1679963220;28.03.2023;06:27:00;49;4.03
1679963520;28.03.2023;06:32:00;48.87;4.14
1679964120;28.03.2023;06:42:00;48.55;4.21
1679964420;28.03.2023;06:47:00;48.51;4.22
1679965020;28.03.2023;06:57:00;48.41;4.2
1679965560;28.03.2023;07:06:00;48.24;4.27
1679965920;28.03.2023;07:12:00;48.11;4.34
1679966520;28.03.2023;07:22:00;48.43;4.52
1679966820;28.03.2023;07:27:00;48.17;4.7
1679967420;28.03.2023;07:37:00;48.75;5.08
1679967720;28.03.2023;07:42:00;48.82;5.23
1679968320;28.03.2023;07:52:00;48.43;5.7
1679968920;28.03.2023;08:02:00;48.05;6.2
1679969220;28.03.2023;08:07:00;47.64;6.48
1679969520;28.03.2023;08:12:00;46.9;6.74
1679969820;28.03.2023;08:17:00;46.36;7.05
1679970120;28.03.2023;08:22:00;45.96;7.35
